last	JJ	O
night	NN	O
's	POS	O
left	NN	O
over	IN	O
smack	NN	O
.	.	O
put	VB	O
a	DT	O
lozenge	NN	O
in	IN	O
my	PRP$	O
mouth	NN	O
to	TO	O
stop	VB	O
me	PRP	O
coughing	VBG	O
at	IN	O
like	IN	O
5am	CD	O
,	,	O
woke	VBD	O
up	RP	O
just	RB	O
now	RB	O
and	CC	O
a	DT	O
bit	NN	O
was	VBD	O
still	RB	O
there	RB	O
#	#	O
choke	NN	O
day	NN	O
2	CD	O
without	IN	O
nicotine	NN	O
:	:	O
fuck	JJ	O
sleep	NN	B-NP
would	MD	O
be	VB	O
nice	JJ	O
.	.	O
so	RB	O
would	MD	O
a	DT	O
dip	NN	O
...	:	O
...	:	O
.	.	O
thanks	NNS	O
to	TO	O
all	DT	O
my	PRP$	O
re-tweeters	NNS	O
,	,	O
your	PRP$	O
support	NN	O
is	VBZ	O
very	RB	O
much	JJ	O
appreciated	VBN	O
.	.	O
i	NN	O
took	VBD	O
the	DT	O
full	JJ	O
dosd	NN	O
of	IN	O
olanzapine	NN	O
last	JJ	O
night	NN	O
#	#	O
sluggish	JJ	B-NP
control	NN	O
signals	NNS	O
incidental	VBP	O
the	DT	O
roach	NN	O
elixir	NN	O
prozac	NN	O
:	:	O
.fcm	NN	O
�	JJ	O
@	NNP	O
demarriah	NN	O
:	:	O
i	NN	O
quit	VBP	O
alcohol	NN	O
&	CC	O
amp	NN	O
;	:	O
nicotine	CC	O
right	RB	O
now	RB	O
!	.	O
!	.	O
?	.	O
?	.	O
?	.	O
?	.	O
�	JJ	O
stop	NN	O
ittttt	NN	O
lol	NN	O
d	NN	O
song	NN	O
i	NN	O
have	VBP	O
in	IN	O
mind	NN	O
,	,	O
its	PRP$	O
too	RB	O
different..	JJ	O
dunno	NN	O
if	IN	O
others	NNS	O
will	MD	O
like	VB	O
it..	NN	O
i	NN	O
dey	VBP	O
fear	NN	O
to	TO	O
record	VB	O
am	VBP	O
lol	JJ	O
..	JJ	O
nicotine	NN	O
would	MD	O
be	VB	O
on	IN	O
it	PRP	O
too	RB	O
i	NN	O
know	VBP	O
things	NNS	O
in	IN	O
life	NN	O
could	MD	O
be	VB	O
easier	JJR	O
with	IN	O
#	#	O
diazapam	JJ	O
#	#	O
tremazepam	JJ	O
#	#	O
effexor	JJ	O
#	#	O
fluoxetide	NN	O
,	,	O
but	CC	O
it	PRP	O
would	MD	O
n't	RB	O
solve	VB	O
the	DT	O
problem	NN	O
.	.	O
#	#	O
alwaysthehardway	RB	O
russia	NN	O
is	VBZ	O
angry	JJ	O
with	IN	O
potus	NN	O
for	IN	O
protecting	VBG	O
monsanto	NN	O
who	WP	O
makes	VBZ	O
nicotine	NN	O
based	VBN	O
insecticides	NNS	O
.	.	O
when	WRB	O
seeds	NNS	O
are	VBP	O
eaten	VBN	O
by	IN	O
birds	NNS	O
the	DT	O
birds	NNS	O
die	VBP	O
@	RB	O
thegovier	NN	O
does	VBZ	O
he	PRP	O
find	VB	O
your	PRP$	O
lack	NN	O
of	IN	O
nicotine	NN	O
disturbing	NN	O
?	.	O
when	WRB	O
i	NN	O
was	VBD	O
taking	VBG	O
a	DT	O
full	JJ	O
dose	NN	O
of	IN	O
#	#	O
paxil	NN	O
,	,	O
i	NN	O
did	VBD	O
n't	RB	O
even	RB	O
realize	VB	O
that	IN	O
sleeping	VBG	B-NP
12	CD	I-NP
hours	NNS	I-NP
a	DT	I-NP
night	NN	I-NP
,	,	O
then	RB	O
falling	VBG	B-NP
asleep	JJ	I-NP
every	DT	I-NP
day	NN	I-NP
,	,	O
was	VBD	O
n't	RB	O
normal	JJ	O
.	.	O
a	DT	O
local	JJ	O
pharmacist	NN	O
reported	VBD	O
80	CD	O
%	NN	O
of	IN	O
prescriptions	NNS	O
were	VBD	O
for	IN	O
anti-depressants	NNS	O
.	.	O
more	RBR	O
laughter	JJ	O
,	,	O
less	RBR	O
prozac	NN	O
!	.	O
share	NN	O
an	DT	O
attitude	NN	O
of	IN	O
gratitude	NN	O
!	.	O
reason	NN	O
2	CD	O
prepare	NN	O
risotto	NN	O
milanese	JJ	O
rt	NN	O
@	NN	O
foodiefollows	NNS	O
:	:	O
saffron	NN	O
has	VBZ	O
antidepressant	JJ	O
effects	NNS	O
like	IN	O
prozac	JJ	O
-	:	O
increases	NNS	O
serotonin	VBP	O
2	CD	O
brain	NN	O
#	#	O
cooking	NN	O
dr.	JJ	O
kyrillos	NN	O
:	:	O
of	IN	O
ssris	NN	O
,	,	O
paxil	NN	O
has	VBZ	O
the	DT	O
greatest	JJS	O
assoc	NN	O
with	IN	O
#	#	O
weight	JJ	B-NP
gain	NN	I-NP
.	.	O
rx	NN	O
with	IN	O
caution	NN	O
in	IN	O
pts	NNS	O
with	IN	O
presenting	VBG	O
weight	JJ	O
issues	NNS	O
.	.	O
#	#	O
paipip	JJ	O
#	#	O
qi	NN	O
thank	NN	O
you	PRP	O
,	,	O
prozac	VB	O
,	,	O
for	IN	O
my	PRP$	O
most	JJS	O
fucked	JJ	O
dream	NN	B-NP
to	TO	O
date	NN	O
@	JJ	O
evann_lfc	NN	O
yea	NN	O
still	RB	O
a	DT	O
vampire	NN	B-NP
as	IN	O
still	RB	O
on	IN	O
cipro	NNS	O
wbu	VBN	O
?	.	O
xx	NN	O
my	PRP$	O
3	CD	O
favourite	JJ	O
things	NNS	O
about	IN	O
fluoxetine	NN	O
are	VBP	O
:	:	O
it	PRP	O
doesnt	VBZ	O
work	NN	O
as	IN	O
an	DT	O
antidepressant	NN	O
.	.	O
increases	NNS	O
suicidal	JJ	B-NP
thoughts	NNS	I-NP
.	.	O
it	PRP	O
stops	VBZ	B-NP
you	PRP	I-NP
from	IN	I-NP
jizzing	VBG	I-NP
.	.	O
i	NN	O
was	VBD	O
literally	RB	O
threatened	VBN	O
with	IN	O
being	VBG	O
force	NN	O
fed	VBD	O
paxil	NNS	O
like	IN	O
a	DT	O
foie	NN	O
gras	JJ	O
duck	NN	O
,	,	O
then	RB	O
turned	VBD	O
to	TO	O
do	VB	O
hard	JJ	O
labor	NN	O
in	IN	O
a	DT	O
ras	NN	O
working	VBG	O
party	NN	O
@	JJ	O
prozac	NN	O
omfg	VBZ	O
no	DT	O
he	PRP	O
is	VBZ	O
gorgeous	JJ	O
i	JJ	O
look	VBP	O
like	IN	O
a	DT	O
whale	JJ	O
hes	NNS	O
so	RB	O
cute	JJ	O
omg	NN	O
@	NN	O
juntei	NN	O
my	PRP$	O
old	JJ	O
ones	NNS	O
took	VBD	O
2	CD	O
days	NNS	O
for	IN	O
withdrawals	NNS	B-NP
but	CC	O
effexor	VBP	O
which	WDT	O
i	VBP	O
'm	VBP	O
on	IN	O
now	RB	O
i	NN	O
will	MD	O
get	VB	O
them	PRP	O
the	DT	O
next	JJ	O
day	NN	O
:	:	O
/	NN	O
i	IN	O
wish	JJ	O
i	NN	O
could	MD	O
email	VB	O
you	PRP	O
valium	VBP	O
but	CC	O
any	DT	O
given	VBN	O
night	NN	O
i�d	NN	O
still	RB	O
pop	VBZ	O
that	IN	O
ass	NN	O
liike	IN	O
a	DT	O
prozac	NN	O
!	.	O
let	VB	O
me	PRP	O
have	VB	O
my	PRP$	O
morning	NN	O
coffee	NN	O
and	CC	O
prozac	NN	O
before	IN	O
you	PRP	O
start	VBP	O
your	PRP$	O
shit	NN	O
.	.	O
@	JJ	O
vixoen	NN	O
sequel	NN	O
?	.	O
you	PRP	O
mean	VBP	O
seroquel	VB	O
?	.	O
(	(	O
i	JJ	O
think	VBP	O
sequel	NN	O
is	VBZ	O
what	WP	O
you	PRP	O
take	VBP	O
before	IN	O
writing	VBG	O
your	PRP$	O
second	JJ	O
book	NN	O
.	.	O
)	)	O
�	JJ	O
@	NNP	O
_stareandgrin17	NN	O
:	:	O
@	JJ	O
pinoymommy	NN	O
@	NNP	O
wawam	NN	O
oh	NN	O
my.g	NN	O
you	PRP	O
silly	JJ	O
ones	NNS	O
!	.	O
�	SYM	O
-	:	O
its	PRP$	O
the	DT	O
prozac	NN	O
&	CC	O
amp	NN	O
;	:	O
zoloft	JJ	O
thats	NNS	O
making	VBG	O
us	PRP	O
tweet	VB	O
these	DT	O
.	.	O
if	IN	O
king	NN	O
david	NN	O
had	VBD	O
prozac	VBN	O
we	PRP	O
would	MD	O
n't	RB	O
have	VB	O
the	DT	O
psalms	NNS	O
...	:	O
.	.	O
~	VB	O
mark	NN	O
lowery	NN	O
side	NN	O
affects	NNS	O
of	IN	O
this	DT	O
withdrawal	NN	B-NP
contains	VBZ	O
confusion	NN	B-NP
,	,	O
deliriousness	NN	B-NP
,	,	O
nauesousness	NN	B-NP
and	CC	O
insomnia	NN	B-NP
#	#	O
withdrawal	NN	B-NP
#	#	O
trazodone	NN	O
#	#	O
omgicantwait	NN	O
#	#	O
help	NN	O
i	NNS	O
need	VBP	O
more	JJR	O
medication	NN	O
than	IN	O
this	DT	O
.	.	O
?	.	O
my	PRP$	O
body	NN	O
is	VBZ	O
already	RB	O
building	VBG	O
a	DT	O
tolerance	NN	B-NP
for	IN	O
the	DT	O
prozac	NN	O
i	NN	O
've	VBP	O
been	VBN	O
taking	VBG	O
.	.	O
my	PRP$	O
seroquel	NN	O
this	DT	O
morning	NN	O
got	VBD	O
me	PRP	O
lethargic	VB	B-NP
@	JJ	O
courage_cub	NN	O
i	NN	O
switched	VBD	O
to	TO	O
prozac	VB	O
about	IN	O
month	NN	O
ago	RB	O
and	CC	O
it	PRP	O
started	VBD	O
working	VBG	O
right	RB	O
away	RB	O
but	CC	O
i	JJ	O
'm	VBP	O
only	RB	O
now	RB	O
noticing	VBG	O
its	PRP$	O
flavor	NN	O
@	JJ	O
officialevix	$	O
1	CD	O
prozac	NN	O
a	DT	O
day	NN	O
@	JJ	O
courage_cub	NN	O
i	NN	O
'm	VBP	O
feeling	VBG	O
weirdly	RB	O
antsy	JJ	B-NP
lately	RB	O
and	CC	O
i	VB	O
'm	VBP	O
positive	JJ	O
it	PRP	O
's	VBZ	O
due	JJ	O
to	TO	O
the	DT	O
prozac	NN	O
and	CC	O
i	NN	O
'm	VBP	O
a	DT	O
bit	NN	O
worried	JJ	O
where	WRB	O
that	DT	O
could	MD	O
lead	VB	O
me	PRP	O
well	RB	O
do	VB	O
ya	RB	O
know	VB	O
what	WP	O
i	JJ	O
'm	VBP	O
gon	JJ	O
na	TO	O
watch	VB	O
the	DT	O
equally	RB	O
depressing	JJ	O
prozac	JJ	O
nation	NN	O
instead	RB	O
for	IN	O
millionth	JJ	O
time	NN	O
#	#	O
goodbyeworld	NN	O
if	IN	O
they	PRP	O
could	MD	O
just	RB	O
figure	VB	O
out	RP	O
how	WRB	O
to	TO	O
stick	VB	O
prozac	NN	O
in	IN	O
the	DT	O
pop	NN	O
tarts	VBZ	O
we	PRP	O
could	MD	O
eliminate	VB	O
pop	JJ	O
tart	JJ	O
depression	NN	O
for	IN	O
good	JJ	O
.	.	O
#	#	O
bt140	NN	O
@	JJ	O
mocoddle	NN	O
we	PRP	O
should	MD	O
just	RB	O
add	VB	O
prozac	NN	O
to	TO	O
the	DT	O
water	NN	O
supply	NN	O
.	.	O
problem	NN	O
solved	VBD	O
!	.	O
okay	NN	O
,	,	O
moving	VBG	O
backwards	NNS	O
,	,	O
our	PRP$	O
it	PRP	O
guys	VBZ	O
have	VBP	O
been	VBN	O
glasses	NNS	O
,	,	O
turban	NN	O
,	,	O
ear	JJ	O
hair	NN	O
,	,	O
fatty	RB	O
3	CD	O
,	,	O
shorts	NNS	O
,	,	O
fatty	RB	O
2	CD	O
,	,	O
lozenge	NN	O
,	,	O
and	CC	O
fatso	NN	O
.	.	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	NN	O
this	DT	O
makes	VBZ	O
so	RB	O
much	JJ	O
sense	NN	O
.	.	O
rt	VB	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
i	NN	O
red	VBD	O
'pizza	NNP	O
'	''	O
not	RB	O
prozac	VB	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
@	NN	O
katelynolsen_xx	NN	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	NN	O
hmm	NN	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�lmao	NN	O
!	.	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
``	``	O
#	#	O
did	VBD	O
u	RB	O
know	VB	O
#	#	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
rt	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	CC	O
ashyy_poo	JJ	O
#	#	O
eatthem	NN	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
@	NNP	O
katepburton	NN	O
?	.	O
?	.	O
?	.	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
@	NN	O
gabbyevaan	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
started	VBN	O
eating	VBG	O
naners	NNS	O
:	:	O
)	)	O
rt	VBP	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	JJ	O
@	NNP	O
jadolski	NN	O
i	NN	O
'll	MD	O
eat	VB	O
loads	NNS	O
!	.	O
!	.	O
sex	NN	O
while	IN	O
shes	NNS	O
on	IN	O
prozac	NN	O
.	.	O
shes	VBZ	O
only	RB	O
happy	JJ	O
when	WRB	O
im	NN	O
out	RP	O
back	RB	O
.	.	O
rt	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
lol	NN	O
rt	NN	O
@	NNP	O
happiebunnie	NN	O
:	:	O
:	:	O
d	NN	O
rt	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	CC	O
d_cookie007	JJ	O
@	NN	O
chasesuttonuk	NN	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
goodbye	NN	O
happy	JJ	O
pills	NNS	O
...	:	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
plenty	NN	O
of	IN	O
bananas	NNS	O
then	RB	O
!	.	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
...	:	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
someone	NN	O
tell	NN	O
@	CD	O
raycomfort	NN	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
@	NN	O
ladykimber_11	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.charlie	NN	O
used	VBN	O
to	TO	O
tell	VB	O
me	PRP	O
!	.	O
!	.	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	NN	O
i	NNS	O
need	VBP	O
bananas	NNS	O
!	.	O
!	.	O
!	.	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
easy	JJ	O
ladies	NNS	O
!	.	O
definitely	RB	O
not	RB	O
to	TO	O
me	PRP	O
rt	VB	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
get	VB	O
me	PRP	O
some	DT	O
bananas	NN	O
!	.	O
!	.	O
lol	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
foundin	NN	O
prozac	NN	O
@	NNP	O
tidahrox	NN	O
seewhatyourmissing	VBG	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
@	NN	O
elizabethjeanb	NN	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	JJ	O
@	NNP	O
jerrytheslutcat	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
@	VB	O
craigyalford94	NN	O
this	DT	O
too	RB	O
!	.	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	NN	O
i	NN	O
love	VBP	O
bananas	NNS	O
@	CD	O
olliejcohen	NN	O
�	JJ	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac.�	NN	O
happy	JJ	O
banana	NN	O
yayay	NN	O
:	:	O
)	)	O
rt	NN	O
@	JJ	O
uberfacts	NNS	O
:	:	O
bananas	NNS	O
contain	VBP	O
a	DT	O
natural	JJ	O
chemical	NN	O
that	WDT	O
can	MD	O
make	VB	O
a	DT	O
person	NN	O
happy	JJ	O
-	:	O
the	DT	O
same	JJ	O
chemical	NN	O
found	VBD	O
in	IN	O
prozac	NN	O
.	.	O
grandpa	NN	O
prozac	NN	O
&	CC	O
amp	NN	O
;	:	O
the	DT	O
gr8	NN	O
depression	NN	O
by	IN	O
@	JJ	O
ltcartoons	NNS	O
#	#	O
offbeat	JJ	O
#	#	O
cartoons	NNS	O
#	#	O
humor	NN	O
http	NN	O
:	:	O
//t.co/ziqxo5tykn	NN	O
jama	NN	O
2013	CD	O
duloxetine	NN	O
:	:	O
no	DT	O
difference	NN	O
initially	RB	O
but	CC	O
demonstrated	VBD	O
with	IN	O
crossover	NN	O
.	.	O
decrease	NN	O
was	VBD	O
only	RB	O
0.73	CD	O
on	IN	O
a	DT	O
10	CD	O
point	NN	O
pain	NN	O
scale	JJ	O
#	#	O
asco	NN	O
if	IN	O
your	PRP$	O
doctor	NN	O
prescribes	IN	O
